shot_id,shot_made_flag
1,0.369344077741313
8,0.388109647615228
17,0.567561409989121
20,0.664563825682349
33,0.390039159527084
34,0.458535588016348
35,0.465194096242158
36,0.433236821325135
37,0.583998784786471
38,0.406082004034786
45,0.405707911899253
50,0.429418316520465
55,0.328838504313413
60,0.345701815983525
66,0.287081134558613
67,0.337111100502895
71,0.437279366333503
80,0.333634279485993
85,0.350955626033443
86,0.691200512654856
95,0.676851232131946
104,0.374102966024377
113,0.400199971670092
123,0.346703595043085
126,0.808066684910139
133,0.420182645604248
141,0.255067902973754
144,0.425494816276937
150,0.557010189702066
152,0.447280781770788
153,0.548239104029433
156,0.371568636268121
159,0.905493171818709
165,0.705800494237901
172,0.420953041883052
182,0.81988211441103
192,0.490455332481505
193,0.561665832722215
196,0.391282297680982
202,0.442339867315468
210,0.332833510562081
211,0.456469326581906
228,0.933777111079063
257,0.422892667505619
260,0.432472352073692
264,0.398177888768188
267,0.680050421302388
279,0.900619360140429
282,0.455786229299884
293,0.356764417505963
299,0.926568552650637
300,0.713533111743394
301,0.882197765894139
317,0.337191290291348
327,0.401705728080708
328,0.292731022871976
335,0.359005495868566
346,0.847203900249181
348,0.213461238681561
365,0.427874114940438
390,0.631105456503489
391,0.651713156749257
392,0.864881842212501
397,0.377029258693884
418,0.39486236899737
428,0.196637582928665
434,0.666004862728665
439,0.689603374445907
440,0.357245054765392
456,0.397056399374062
459,0.293518978980124
472,0.392436154141166
480,0.264314510651091
491,0.331892359624066
497,0.452908205086917
509,0.321358551405113
511,0.331783870299203
523,0.258630907081163
533,0.405207353992385
544,0.438231111868129
546,0.367056976374411
555,0.690111472120172
558,0.354068303338562
560,0.312285681774953
573,0.271392184167356
591,0.440140191764921
596,0.364089094485849
597,0.44295641552145
601,0.633391425765071
605,0.442408159932069
617,0.318027395724052
628,0.314642000531541
634,0.375935137554802
646,0.265036231247269
649,0.384902171022439
651,0.737081155011923
654,0.890648072474032
656,0.499546834959482
657,0.453359432250884
669,0.389339139898273
670,0.870028097579697
693,0.770833702344639
694,0.33809969442196
699,0.404396978860512
711,0.419504431470313
718,0.368352181889965
722,0.358536922244896
723,0.368521655928501
725,0.801419300019922
734,0.385191120353616
735,0.419517377300753
737,0.896912349356727
746,0.319272404102974
747,0.68372668825537
766,0.351871026722692
767,0.372099187258604
771,0.283466413805276
773,0.207923861345535
774,0.406444767967072
783,0.309923242526857
784,0.319382955956751
789,0.378428164976839
792,0.356805483069616
804,0.308163162993525
809,0.430461007563772
812,0.387149101433592
813,0.333961946256781
817,0.332923405683206
820,0.381856729253695
825,0.416271716093253
826,0.401912546382704
829,0.324125484888732
855,0.339266627474745
859,0.734526798792571
862,0.376855763121548
870,0.336959978745729
876,0.376695740307095
880,0.360212554894978
886,0.978318441869067
889,0.876477336056009
891,0.478261673575238
897,0.981786693466784
902,0.341420299393861
903,0.377969485516662
908,0.352405111075986
909,0.334751449592269
920,0.343931854154277
922,0.420267508943499
924,0.615684754371551
932,0.360603359945634
934,0.379949408569787
937,0.410427847829749
941,0.379211384902069
943,0.411509962049679
950,0.41085211974195
952,0.357585536289778
954,0.907710067059645
963,0.388136825560066
975,0.373749391247961
979,0.368554159120769
981,0.436054328079074
983,0.255156672126983
985,0.59254949343533
989,0.547723828549201
995,0.379792511170535
998,0.359922364623612
1008,0.270831173090428
1019,0.587458979588498
1023,0.367081601783962
1026,0.308495863774231
1029,0.720953983138919
1034,0.887667208613618
1036,0.768541038824023
1038,0.29200751859681
1039,0.657153490358139
1051,0.365349144939833
1052,0.30935542931967
1066,0.284129272672757
1087,0.261821219090862
1092,0.208430752150057
1094,0.724269205878769
1098,0.447017961305003
1099,0.457950204143
1102,0.390146983705974
1118,0.311666705172736
1131,0.62632919570554
1133,0.615035040176344
1135,0.919626997586476
1138,0.607214373432581
1139,0.856811972098194
1142,0.364410581916511
1151,0.326857065273925
1152,0.357610132900095
1155,0.606708611649244
1165,0.345505755297646
1167,0.870481645537993
1172,0.408578662787083
1174,0.257551421180594
1180,0.504706602216887
1200,0.488380571267975
1202,0.432745281662436
1227,0.70842604017252
1228,0.574514781719637
1229,0.313300993796504
1237,0.428413938099127
1241,0.383346450639691
1256,0.129245992894715
1279,0.336591488757959
1293,0.263127762615517
1295,0.307537662667417
1319,0.735223975525107
1320,0.367280851970552
1321,0.893483479086078
1322,0.830558756178105
1334,0.31592115294975
1351,0.666051741707025
1373,0.269000290534274
1375,0.294832278775749
1380,0.450762466329031
1382,0.631956451490617
1385,0.476103279165807
1399,0.378203246423939
1403,0.87330384984594
1428,0.271296406301629
1434,0.369368397954741
1444,0.945327914278988
1448,0.414553164360275
1466,0.878989176111668
1476,0.32912145219267
1478,0.411970162167356
1485,0.406621578666853
1491,0.624869240514114
1494,0.74549733124871
1500,0.313831097641011
1501,0.716287793619971
1503,0.432380923461466
1519,0.594448015957466
1524,0.319286217396024
1529,0.808213655657364
1533,0.654643746840212
1538,0.971895137024935
1539,0.436524834389784
1546,0.466867395389033
1555,0.284831652431694
1559,0.367849939842151
1563,0.720822398391993
1565,0.789060909773682
1574,0.342718248118192
1591,0.335495949630437
1594,0.261443225286859
1605,0.287796163008109
1611,0.425306382169047
1614,0.408664733504115
1620,0.380958566125224
1626,0.368950732515622
