shot_id,shot_made_flag
1,0.3003112426386361
8,0.3627397377795274
17,0.6043974615306285
20,0.7394650248837671
33,0.2610559388962899
34,0.44435107635724513
35,0.5120143647315186
36,0.4802334037886461
37,0.7521801667894633
38,0.33806351359645787
45,0.47489865128224557
50,0.27000330067136874
55,0.3006843817425748
60,0.29298650937651816
66,0.2867444694699748
67,0.2466762890327333
71,0.36951423593509325
80,0.23375241002099353
85,0.2579328799185073
86,0.6342855823060366
95,0.6420163604004445
104,0.3923939968207753
113,0.3803963112712573
123,0.29693159529890756
126,0.8248110901909491
133,0.628581507115803
141,0.282906509576771
144,0.4064722141126868
150,0.651027791908675
152,0.42063418980723843
153,0.6565063036851272
156,0.4371558762815985
159,0.7879638208856808
165,0.71157917312701
172,0.39919077363810673
182,0.8340051671388637
192,0.3527863220325432
193,0.6987060064043737
196,0.2971455564659527
202,0.3181228421204614
210,0.2983190604791658
211,0.4131767710610068
228,0.7842864409907093
257,0.40867730369120503
260,0.40724256129782577
264,0.39652761739509224
267,0.713163557982282
279,0.8208049073688051
282,0.40685159441418584
293,0.32175372357507326
299,0.7769356510384304
300,0.6553471855271209
301,0.7508854004255926
317,0.35310372631782977
327,0.4237939822255975
328,0.25294169160604413
335,0.4524114276015306
346,0.7554303240997574
348,0.27657145882722906
365,0.371079664694951
390,0.6568301235675225
391,0.6544759222084562
392,0.7035716912925609
397,0.3434431656929157
418,0.3862214069122546
428,0.26697731079251424
434,0.6434599885545587
439,0.49101685791537947
440,0.38527971199456373
456,0.37487288082031645
459,0.29426679043813775
472,0.42945059090317583
480,0.2852818634312563
491,0.3378897163700774
497,0.3926849360619588
509,0.38567792614371316
511,0.4566302207276731
523,0.1909978023302109
533,0.3979172068401758
544,0.38889610451234796
546,0.37978126873944523
555,0.6848103069146423
558,0.3507801086972798
560,0.30540480494897687
573,0.28720515704198296
591,0.40820379725492545
596,0.32816222124978495
597,0.38091245228295245
601,0.6914804435944184
605,0.4458477554625759
617,0.31358321280869983
628,0.3058340033535591
634,0.31803448105876253
646,0.25272951927831117
649,0.39901038686536594
651,0.7043571420480148
654,0.687452215569969
656,0.44768578553571836
657,0.4752629559732268
669,0.35515421146301174
670,0.8206884764364202
693,0.6338751444271815
694,0.34372427674665235
699,0.4028614255951331
711,0.3603537496905513
718,0.32873015572325237
722,0.30485872639752354
723,0.40798404291554397
725,0.7574449430025051
734,0.29354717448810386
735,0.4701646264534603
737,0.707077419696574
746,0.2609097992905387
747,0.643397438516963
766,0.33948077556130757
767,0.32233993770556296
771,0.26347412432253514
773,0.2676323596566045
