shot_id,shot_made_flag
1,0.28715538682944686
8,0.48201562704254697
17,0.5339990495196658
20,0.6203755526418673
33,0.3099848987009365
34,0.4495592451455037
35,0.6892488862953858
36,0.5769928207659087
37,0.7920784705497118
38,0.3361711254180363
45,0.5671539603100779
50,0.31264707161376515
55,0.30724659150458977
60,0.27363527550547273
66,0.413988484325306
67,0.3085497900064648
71,0.4276407875998952
80,0.39664602359380174
85,0.4591908001254945
86,0.4238576688548176
95,0.4346619136480085
104,0.3988966552469946
113,0.37766706611612966
123,0.32626539047995085
126,0.5109802734736433
133,0.6372303004852179
141,0.4180400082578697
144,0.3335305760746621
150,0.618790485277023
152,0.4403338788089677
153,0.6360482018656164
156,0.5648525299617623
159,0.6049894912906729
165,0.6232826244844851
172,0.42896182277642025
182,0.6010059364067006
192,0.46506113361355594
193,0.6536283955465421
196,0.43780125108960444
202,0.4002583567474205
210,0.20655550481951418
211,0.473300381313949
228,0.5632969951404814
257,0.40145682381812714
260,0.39550138070033936
264,0.4067210205123417
267,0.3830730397243257
279,0.6460964556338691
282,0.49767680862417296
293,0.4493628060220747
299,0.5507973766835801
300,0.3705389536450141
301,0.3732961191610119
317,0.3033617773393702
327,0.33797448861861645
328,0.34503652151080355
335,0.6195335961778916
346,0.4568502173316703
348,0.4881198122813778
365,0.43088985627364024
390,0.6076244847460204
391,0.5857860009576039
392,0.4315869621493118
397,0.48162227243060207
418,0.4245329052434322
428,0.2278080169237422
434,0.3691443649501095
439,0.5949252535774348
440,0.3024247773272126
456,0.4579078233008963
459,0.4399626540013953
472,0.45815858355440753
480,0.39395092040539703
491,0.4647960600838176
497,0.5236023554181195
509,0.38647764342723734
511,0.5180019424131409
523,0.34057832863630383
533,0.411936344809845
544,0.616746380235027
546,0.4215063276586284
555,0.567187937173497
558,0.2341958906482827
560,0.4095196882571496
573,0.4340092738754715
591,0.41768843865007577
596,0.42944513155884445
597,0.41808922992784586
601,0.4387666225555219
605,0.48123817593389495
617,0.426741363540495
628,0.20331264598429338
634,0.38931652819616724
646,0.463348979439676
649,0.4187833754397934
651,0.6369742141610026
654,0.5704530445910972
656,0.6194643846108672
657,0.5269362642921807
669,0.29866951783352697
670,0.6470103475640381
693,0.3642925328182476
694,0.5060648738269086
699,0.42995227901135646
711,0.3194376258967171
718,0.3441247307030714
722,0.3562636810938914
723,0.4398110002528055
725,0.4238570018234836
734,0.3981386765388538
735,0.6585303860004661
737,0.42319637573874824
746,0.2617499055937146
747,0.32307970481684195
766,0.41154081043675417
767,0.3910858117964662
771,0.31220827590715217
773,0.5541063548388743
774,0.47525893312431355
783,0.4227477559086854
784,0.3915058118854873
789,0.30215870716573257
792,0.4140152966575156
804,0.33671246123524323
809,0.3011546613181362
812,0.5774360698168244
813,0.48025331309445485
817,0.4885487101711502
820,0.26353187276781753
825,0.3971666666308167
826,0.31404835051852065
829,0.18976079990437783
855,0.4250699698658728
859,0.593503076370453
862,0.3408458137174506
870,0.326402298323764
876,0.4438999500468285
880,0.36810143927365213
886,0.6188709366073211
889,0.48405106297605316
891,0.6506788522528084
897,0.6478086722830891
902,0.2707954644360063
903,0.5327130329608634
908,0.315619042337526
909,0.48222425445093187
920,0.23377957958884235
922,0.43991049365631973
924,0.3499564302371865
932,0.3169665184575791
934,0.35489378466563615
937,0.3433618238823134
941,0.3277902401293463
943,0.36529765774254697
950,0.4204370866315035
952,0.31898516311584046
954,0.685998873940907
963,0.44113553842156655
975,0.39582395982225815
979,0.4216684823683168
981,0.47381994114999254
983,0.13284155403636447
985,0.7843391652579559
989,0.7298073305309319
995,0.41596590993910587
998,0.5945935433466187
1008,0.34822319176345673
1019,0.5898680151458711
1023,0.4182177054670821
1026,0.38682916024840064
1029,0.3489412007734712
1034,0.40265014796972814
1036,0.4133168149946391
1038,0.3581183320023713
1039,0.36055303860249854
1051,0.6448408995686287
1052,0.29633602275563975
1066,0.3851750801920525
1087,0.4259360320799301
1092,0.25323912247008723
1094,0.39958043957155587
1098,0.4732404440277782
1099,0.37176520296901305
1102,0.24286981233909594
1118,0.4958521205890928
1131,0.4359529611857005
1133,0.6429920615968723
1135,0.6202921243983952
1138,0.660234518873718
1139,0.5809503755370278
1142,0.09780612430918752
1151,0.3239996042714739
1152,0.43128874814098805
1155,0.45589997655936987
1165,0.3717159262080856
1167,0.46140381263103036
1172,0.6204151742838644
1174,0.5056074542374768
1180,0.6786882880506049
1200,0.4064014415490337
1202,0.4358953050885922
1227,0.4879858746099877
1228,0.6710331577347557
1229,0.28130546396279577
1237,0.6879079225217558
1241,0.5038368373889051
1256,0.3789245582584879
1279,0.4580316303319341
1293,0.5083399854364286
1295,0.3944560956668397
1319,0.6878220836254256
1320,0.46148015487239025
1321,0.4436540375947076
1322,0.39622599333698544
1334,0.17946234641900338
1351,0.687447098320177
1373,0.4164577160206867
1375,0.5056497760717823
1380,0.7271179625781539
1382,0.46142754051593565
1385,0.6796040983681676
1399,0.4453107451127134
1403,0.6145410745990756
1428,0.44635949556986365
1434,0.2369110494326779
1444,0.6356562344504415
1448,0.24780214223931527
1466,0.3905240253734461
1476,0.3619308354236992
1478,0.3263731074145769
1485,0.3897618188028228
1491,0.5832865901135071
1494,0.4590482325914128
1500,0.650602111062613
1501,0.40534256125591167
1503,0.49748510746915287
1519,0.6169063442347602
1524,0.565463086345555
1529,0.38070544447251614
1533,0.5967079952834304
1538,0.6427176965768471
1539,0.4402707836783838
1546,0.6432045434532875
1555,0.4649159759137359
1559,0.43363960436795806
1563,0.5155387921543423
1565,0.6801245830993319
1574,0.34973319520321167
1591,0.4101821441863253
